season_id,player_id,player_season,player,season,season_start,age,team,league,pos,g,gs,mp,fgm,fga,fg_perc,3pm,3pa,3p_perc,2pm,2pa,2p_perc,efg,ftm,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,ts,3par,ftr,orb_perc,drb_perc,trb_perc,ast_perc,stl_perc,blk_perc,tov_perv,usg_perc,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,all-nba
11654,2112,6,Austin Rivers,2017-18,2017,25,LAC,NBA,SG,61,59,33.7,5.6,13.2,0.424,2.2,5.9,0.378,3.4,7.3,0.461,0.508,1.7,2.6,0.642,0.4,1.9,2.4,4,1.2,0.3,1.8,2.5,15.1,12.6,0.526,0.447,0.198,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,1.4,1,2.4,0.056,0.8,-1.7,-0.9,2.1,0
11655,2112,7,Austin Rivers,2018-19,2018,26,TOT,NBA,SG,76,15,26.7,3.1,7.5,0.406,1.4,4.3,0.318,1.7,3.2,0.522,0.497,0.7,1.3,0.526,0.3,1.8,2.1,2.2,0.6,0.3,0.9,2.7,8.1,7.7,0.503,0.572,0.166,1.3,7.5,4.4,11.5,1.1,1,10,14.5,0.4,0.8,1.2,0.028,-2,-1.5,-3.5,0.9,0
11680,2117,1,Terrance Roberson,2000-01,2000,24,CHH,NBA,SF,3,0,4.3,0,0.7,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0.3,0.3,0.3,0,0,0.7,1,0,-15,0,0.5,0,0,8.7,4.4,10.9,0,0,50,14.2,-0.1,0,-0.1,-0.334,-16.1,-1.5,-17.7,1.9,0
11677,2116,1,Anthony Roberson,2005-06,2005,22,MEM,NBA,PG,16,0,5.5,0.9,1.9,0.452,0.3,0.6,0.5,0.6,1.3,0.429,0.532,0.1,0.1,1,0,0.4,0.4,0.3,0.1,0,0.2,0.4,2.2,11.7,0.549,0.323,0.065,0,8.2,4.1,10.7,0.6,0,8.6,19.3,0.1,0.1,0.2,0.088,-2,-3.5,-5.5,1,0
11678,2116,2,Anthony Roberson,2006-07,2006,23,GSW,NBA,PG,20,1,11.4,2.2,5.2,0.423,1.1,2.8,0.382,1.2,2.5,0.469,0.524,0.1,0.2,0.667,0.1,1,1.1,0.5,0.6,0,0.7,1.4,5.6,11.4,0.527,0.529,0.029,0.9,9.4,5.1,7,2.6,0,11,22.2,0,0.2,0.1,0.031,-1.2,-2.9,-4.1,2.2,0
11679,2116,3,Anthony Roberson,2008-09,2008,25,TOT,NBA,PG,29,0,9.5,1.5,4.1,0.367,0.9,2.8,0.321,0.6,1.3,0.462,0.475,0.2,0.2,1,0.2,0.6,0.8,0.7,0.3,0,0.3,0.6,4.1,11.4,0.487,0.675,0.042,2.4,6.6,4.4,11.3,1.8,0.3,6.1,20.6,0.1,0.1,0.2,0.041,0.1,-3.4,-3.4,1.3,0
11672,2115,1,Andre Roberson,2013-14,2013,22,OKC,NBA,SG,40,16,10,0.8,1.7,0.485,0.1,0.3,0.154,0.8,1.4,0.564,0.5,0.2,0.3,0.7,0.9,1.5,2.4,0.4,0.5,0.3,0.5,1.9,1.9,9,0.518,0.191,0.147,10.7,15.6,13.3,5.2,2.4,2,20.8,10.1,0.2,0.6,0.8,0.099,-2.2,1.9,-0.3,1.4,0
11673,2115,2,Andre Roberson,2014-15,2014,23,OKC,NBA,SG,67,65,19.2,1.4,3,0.458,0.3,1.3,0.247,1.1,1.7,0.612,0.51,0.3,0.7,0.479,0.9,2.9,3.8,1,0.8,0.4,0.7,2.1,3.4,9.1,0.513,0.423,0.239,5.1,16,10.6,7.4,2.1,1.8,17.2,9,0.5,1.6,2.1,0.079,-1.8,2.1,0.3,2,0
11674,2115,3,Andre Roberson,2015-16,2015,24,OKC,NBA,SG,70,70,22.2,1.9,3.9,0.496,0.5,1.5,0.311,1.5,2.4,0.608,0.555,0.5,0.8,0.611,1.1,2.5,3.6,0.7,0.8,0.6,0.5,1.9,4.8,10.2,0.566,0.376,0.197,5.9,11.4,8.8,4,1.7,2,10.5,9.1,1.8,1.6,3.4,0.105,0,1.3,1.4,0.3,0
11675,2115,4,Andre Roberson,2016-17,2016,25,OKC,NBA,SF,78,78,30.2,2.7,5.9,0.464,0.6,2.3,0.246,2.2,3.6,0.608,0.513,0.6,1.4,0.423,1.3,3.9,5.2,1,1.2,1,0.7,2.6,6.7,9.7,0.51,0.397,0.241,4.6,14.3,9.5,4.5,2,2.7,9.1,10.1,1.1,3.2,4.2,0.086,-2.1,2.2,0.1,0,0
11676,2115,5,Andre Roberson,2017-18,2017,26,OKC,NBA,SG,39,39,26.6,2.2,4.2,0.537,0.2,0.9,0.222,2,3.2,0.627,0.562,0.3,1,0.316,1.9,2.8,4.7,1.2,1.2,0.9,0.8,2.3,5,10.9,0.543,0.222,0.235,7.8,12.2,9.9,6,2.2,3.1,14.4,8.6,0.8,1.3,2.2,0.1,-1.3,2.8,1.5,0,0
11686,2119,1,Fred Roberts,1983-84,1983,23,SAS,NBA,PF,79,8,19.4,2.7,5.1,0.536,0,0.1,0.25,2.7,5,0.539,0.538,1.8,2.2,0.837,1.3,2.6,3.8,1.2,0.7,0.5,1.3,2.8,7.3,12.6,0.604,0.01,0.431,7.2,13.8,10.6,7.6,1.5,1.3,17.4,14.5,2,0.9,3,0.093,0,0.4,0.5,-0.2,0
11687,2119,2,Fred Roberts,1984-85,1984,24,TOT,NBA,PF,74,0,15.9,2.8,5.6,0.498,0,0,1,2.8,5.6,0.496,0.499,2,2.5,0.824,1.1,1.5,2.5,1.2,0.4,0.3,1.2,1.9,7.7,13.5,0.569,0.002,0.435,7.1,9.4,8.3,10.3,1.1,1,15.2,19.8,1.3,1.3,2.6,0.106,-0.9,-0.7,-1.5,-0.3,0
11688,2119,3,Fred Roberts,1985-86,1985,25,UTA,NBA,PF,58,0,8.1,1.3,2.9,0.443,0,0,0.5,1.3,2.8,0.442,0.446,1.2,1.5,0.77,0.5,0.8,1.4,0.5,0.1,0.1,0.9,1.2,3.7,9.1,0.526,0.012,0.521,7.3,11.2,9.3,8.1,0.8,0.7,20.5,22.3,-0.3,0.5,0.2,0.02,-4.4,-1.8,-6.2,-0.5,0
11689,2119,4,Fred Roberts,1986-87,1986,26,BOS,NBA,PF,73,11,14.8,1.9,3.7,0.515,0,0,0,1.9,3.7,0.521,0.515,1.7,2.1,0.81,0.7,1.9,2.6,0.8,0.3,0.3,1.2,1.8,5.5,10.7,0.596,0.011,0.567,6.2,13.1,9.9,7.3,1,1,20.9,16.8,0.6,1.1,1.8,0.078,-2.4,-0.5,-2.9,0,0
11690,2119,5,Fred Roberts,1987-88,1987,27,BOS,NBA,PF,74,14,13.9,2.2,4.5,0.488,0,0.1,0,2.2,4.4,0.497,0.488,1.7,2.2,0.776,0.8,1.4,2.2,1.1,0.2,0.2,0.9,1.6,6.1,12.6,0.559,0.018,0.5,7.4,11,9.3,10.4,0.8,0.8,14.4,19.6,1.3,0.6,1.9,0.087,-0.9,-1.9,-2.8,-0.2,0
11691,2119,6,Fred Roberts,1988-89,1988,28,MIL,NBA,PF,71,3,17.6,2.2,4.5,0.486,0,0.2,0.214,2.1,4.3,0.498,0.491,1.5,1.8,0.806,1,2,2.9,0.9,0.5,0.3,1.1,1.8,5.9,10.6,0.555,0.044,0.404,6.2,13.2,9.7,7.2,1.4,1.1,17.6,15.1,0.7,1.3,2,0.077,-2.1,0.4,-1.7,0.5,0
11692,2119,7,Fred Roberts,1989-90,1989,29,MIL,NBA,PF,82,66,27.3,4,8.1,0.495,0,0.1,0.182,4,8,0.501,0.497,2.4,3,0.783,1.3,2.5,3.8,1.8,0.7,0.3,1.6,2.6,10.5,11.6,0.553,0.017,0.374,5.4,10.6,8,9.3,1.2,0.7,14.4,17,1.9,1.6,3.5,0.075,-1.6,-0.4,-1.9,0,0
11693,2119,8,Fred Roberts,1990-91,1990,30,MIL,NBA,PF,82,82,25.8,4.4,8.2,0.533,0,0.3,0.16,4.3,7.9,0.547,0.536,2.1,2.5,0.813,1.3,2.1,3.4,1.6,0.8,0.4,1.6,2.3,10.8,13.4,0.583,0.037,0.312,5.9,10,7.9,9.5,1.5,0.9,15.1,18.2,2.5,1.7,4.2,0.096,-0.2,-0.3,-0.6,-0.3,0
11694,2119,9,Fred Roberts,1991-92,1991,31,MIL,NBA,PF,80,63,21.8,3.9,8.1,0.482,0.2,0.5,0.514,3.7,7.6,0.48,0.497,1.6,2.1,0.749,1.3,1.9,3.2,1.5,0.7,0.5,1.5,2.2,9.6,12.9,0.534,0.057,0.265,6.5,10.5,8.4,10.6,1.5,1.4,14.5,20.2,1.3,0.9,2.2,0.06,-1,-0.9,-1.9,-0.6,0
11701,2121,1,Stanley Roberts,1991-92,1991,21,ORL,NBA,C,55,34,20.3,4.3,8.1,0.529,0,0,0,4.3,8.1,0.53,0.529,1.8,3.6,0.515,2.1,4.1,6.1,0.7,0.4,1.5,1.4,4,10.4,16.3,0.538,0.002,0.439,11,22.9,16.8,5.8,1,4.5,12.8,22.7,0.8,1.4,2.1,0.092,-1.8,0.3,-1.5,-0.1,0
11695,2119,10,Fred Roberts,1992-93,1992,32,MIL,NBA,C,79,5,18.8,2.9,5.4,0.528,0.2,0.4,0.414,2.7,5.1,0.536,0.542,1.7,2.1,0.799,1.2,1.8,3,1.5,0.7,0.3,0.8,1.7,7.6,15.5,0.596,0.068,0.395,7,11.4,9.2,11.7,1.9,1.2,11.8,16.4,3,1,3.9,0.127,0.5,-0.4,0.1,0.2,0
11702,2121,2,Stanley Roberts,1992-93,1992,22,LAC,NBA,C,77,76,23.6,4.9,9.2,0.527,0,0,0,4.9,9.2,0.527,0.527,1.6,3.2,0.488,2.4,3.9,6.2,0.8,0.4,1.8,1.6,4.3,11.3,14.7,0.531,0,0.346,10.9,18.3,14.6,4.7,0.9,4.9,12.9,21.3,0.8,2.4,3.2,0.085,-2.1,0.4,-1.7,0,0
11703,2121,3,Stanley Roberts,1993-94,1993,23,LAC,NBA,C,14,14,25,3.1,7.1,0.43,0,0,0,3.1,7.1,0.43,0.43,1.3,3.1,0.409,1.9,4.7,6.6,0.8,0.4,1.8,1.7,3.9,7.4,8.5,0.436,0,0.44,8.3,19.9,14.1,4.4,0.8,4.3,16.7,16.9,-0.5,0.4,-0.1,-0.014,-6,0.6,-5.3,0.1,0
11696,2119,11,Fred Roberts,1994-95,1994,34,CLE,NBA,SF,21,0,10.6,1.3,3.4,0.389,0.2,0.5,0.364,1.1,2.9,0.393,0.417,1,1.2,0.769,0.6,1,1.6,0.4,0.3,0.1,0.3,1.2,3.8,11.6,0.479,0.153,0.361,7.1,12.2,9.5,6.3,1.5,1.1,7.7,19.5,0.1,0.3,0.4,0.092,-2.8,-1,-3.8,0,0
11697,2119,12,Fred Roberts,1995-96,1995,35,LAL,NBA,C,33,1,9.6,1.5,2.9,0.495,0.1,0.4,0.286,1.3,2.5,0.53,0.515,0.7,0.8,0.786,0.5,0.9,1.4,0.8,0.5,0.1,0.7,0.7,3.7,14.1,0.558,0.144,0.289,6.8,10.4,8.6,12.3,2.6,0.9,18,18.9,0.2,0.4,0.6,0.086,-1.2,-0.2,-1.4,1.3,0
11704,2121,4,Stanley Roberts,1995-96,1995,25,LAC,NBA,C,51,7,15.6,2.8,6,0.464,0,0,0,2.8,6,0.464,0.464,1.5,2.6,0.556,0.8,2.4,3.2,0.8,0.3,0.8,0.9,3,7,12.8,0.491,0,0.438,6.2,18.5,12.2,8.4,1,3.7,11.7,23,0,0.7,0.7,0.04,-4.1,-0.6,-4.7,0.1,0
11698,2119,13,Fred Roberts,1996-97,1996,36,DAL,NBA,PF,12,0,3.3,0.5,1.3,0.4,0,0,0,0.5,1.3,0.4,0.4,0.8,1.2,0.714,0.2,0.7,0.8,0,0,0.1,0.4,0.2,1.8,12.8,0.52,0,0.933,5.7,23.6,14.5,0,0,2,19.1,30.1,0,0,0,-0.015,-10.7,-7.8,-18.5,-0.4,0
11705,2121,5,Stanley Roberts,1996-97,1996,26,LAC,NBA,C,18,2,21,3.5,8.2,0.426,0,0,0,3.5,8.2,0.426,0.426,2.5,3.6,0.703,1.3,3.7,5.1,0.5,0.4,1.3,1.3,3.2,9.5,14.1,0.485,0,0.432,7.1,21.5,14,4.1,1.1,4.8,11.5,23.5,0,0.5,0.5,0.06,-4.9,-0.5,-5.4,0.9,0
11706,2121,6,Stanley Roberts,1997-98,1997,27,MIN,NBA,C,74,44,17.9,2.6,5.2,0.495,0,0,0,2.6,5.2,0.495,0.495,1,2.1,0.481,1.5,3.4,4.9,0.4,0.3,1,0.9,3.1,6.2,11.9,0.503,0,0.404,9.4,21.5,15.5,3.1,0.9,3.8,13.3,17.5,0.3,1.5,1.8,0.064,-3.9,-0.4,-4.3,0.7,0
11707,2121,7,Stanley Roberts,1998-99,1998,28,HOU,NBA,C,6,0,5.5,0.8,2.2,0.385,0,0,0,0.8,2.2,0.385,0.385,0.7,1.3,0.5,0.7,1.2,1.8,0,0,0.2,0.7,0.3,2.3,9.7,0.424,0,0.615,15.2,23.2,19.5,0,0,2.1,19.5,29.3,-0.1,0,-0.1,-0.083,-11.5,-8.5,-19.9,0.1,0
11708,2121,8,Stanley Roberts,1999-00,1999,29,PHI,NBA,C,5,1,10.2,1,3.2,0.313,0,0.2,0,1,3,0.333,0.313,0,0.6,0,1.2,1.8,3,0.6,0.2,0.2,0.4,3,2,3,0.289,0.063,0.188,12.8,19.8,16.2,9,1,1.4,10.4,16.6,-0.1,0.1,0,-0.025,-5.9,0.4,-5.6,1.3,0
11699,2120,1,Lawrence Roberts,2005-06,2005,23,MEM,NBA,C,33,0,5.5,0.6,1.3,0.455,0,0.1,0,0.6,1.3,0.476,0.455,0.3,0.7,0.478,0.8,0.7,1.5,0.2,0.2,0.1,0.2,0.9,1.5,13.8,0.471,0.045,0.523,17.6,15.3,16.4,4.8,2.5,0.9,8.5,15.9,0.2,0.3,0.5,0.144,-1.4,0.1,-1.4,0.3,0
11700,2120,2,Lawrence Roberts,2006-07,2006,24,MEM,NBA,PF,54,18,17.9,1.7,3.9,0.452,0,0,0,1.7,3.8,0.456,0.452,1.8,2.4,0.725,1.9,3,4.8,0.6,0.7,0.2,0.7,2.5,5.2,13.4,0.533,0.01,0.63,12.4,19.8,16.1,4.7,1.9,1,11.9,14.1,1.4,0.6,2,0.099,-0.9,-0.6,-1.4,1.5,0
11681,2118,1,Brian Roberts,2012-13,2012,27,NOH,NBA,PG,78,5,17,2.7,6.6,0.417,0.8,2,0.386,2,4.6,0.43,0.475,0.9,1,0.909,0.2,1,1.2,2.8,0.5,0,0.9,1.4,7.1,14.6,0.509,0.299,0.151,1.5,7.3,4.4,28.2,1.5,0.2,11.5,21.6,2,0.2,2.2,0.078,1.1,-3.6,-2.5,1.1,0
11682,2118,2,Brian Roberts,2013-14,2013,28,NOP,NBA,PG,72,42,23.2,3.4,8.1,0.42,0.9,2.5,0.36,2.5,5.6,0.447,0.475,1.7,1.8,0.94,0.2,1.7,1.9,3.3,0.6,0.1,1.3,1.8,9.4,13.4,0.529,0.306,0.229,1.2,8.4,4.7,22.1,1.3,0.4,12.9,20,2,0.2,2.2,0.063,0.3,-3.2,-2.9,0,0
11683,2118,3,Brian Roberts,2014-15,2014,29,CHO,NBA,PG,72,10,18.5,2.4,6.3,0.389,0.9,2.7,0.321,1.6,3.6,0.44,0.458,0.9,1,0.892,0.2,1.3,1.5,2.3,0.5,0.1,0.8,1,6.7,11.7,0.495,0.427,0.164,1,8.2,4.5,20.3,1.3,0.4,10.5,18.6,0.6,1.2,1.8,0.064,-0.8,-1.7,-2.5,-0.3,0
11684,2118,4,Brian Roberts,2015-16,2015,30,TOT,NBA,PG,51,0,9.2,1.5,3.2,0.448,0.3,0.8,0.357,1.2,2.4,0.48,0.494,0.8,0.9,0.894,0.1,0.7,0.8,1.1,0.2,0,0.5,0.7,4,13.8,0.552,0.255,0.285,1.4,8.2,4.8,18.6,1.1,0.3,11,19.8,0.7,0.3,1,0.105,-1.1,-2.8,-3.9,0,0
11685,2118,5,Brian Roberts,2016-17,2016,31,CHO,NBA,PG,38,0,9.2,1,2.6,0.39,0.4,1,0.421,0.6,1.6,0.371,0.47,0.8,0.9,0.833,0.1,0.8,0.9,1.3,0.2,0,0.5,0.5,3.3,11.6,0.535,0.38,0.36,1.6,9.8,5.7,21.4,1,0.3,14.7,17.6,0.3,0.2,0.5,0.066,-2.1,-2.6,-4.8,0,0
11709,2122,1,Alvin Robertson,1984-85,1984,22,SAS,NBA,SG,79,9,21.3,3.8,7.6,0.498,0.1,0.1,0.364,3.7,7.5,0.501,0.502,1.6,2.1,0.734,1.5,1.9,3.4,3.5,1.6,0.3,2.1,2.7,9.2,15.3,0.538,0.018,0.282,8,9.7,8.9,21.5,3.5,0.8,19.8,20,1.1,2,3.1,0.087,0.7,1.3,2,-0.4,0
11710,2122,2,Alvin Robertson,1985-86,1985,23,SAS,NBA,SG,82,82,35.1,6.9,13.3,0.514,0.1,0.4,0.276,6.8,13,0.521,0.518,3.2,4,0.795,2.2,4,6.3,5.5,3.7,0.5,3.1,3.6,17,19.5,0.563,0.027,0.299,7.5,12.8,10.2,21.8,4.8,0.8,17.1,20.9,4,4.6,8.6,0.143,3,3.6,6.6,-0.1,1
11711,2122,3,Alvin Robertson,1986-87,1986,24,SAS,NBA,SG,81,78,33.3,7.3,15.6,0.466,0.2,0.6,0.271,7.1,15,0.474,0.471,3,4,0.753,2.3,2.9,5.2,5.2,3.2,0.4,3,3.3,17.7,18.5,0.51,0.038,0.256,7.3,10.1,8.7,23.2,4.6,0.7,14.7,24.5,1.8,3.4,5.3,0.094,1.9,2.1,3.9,0.8,0
11712,2122,4,Alvin Robertson,1987-88,1987,25,SAS,NBA,SG,82,82,36.3,8,17.2,0.465,0.3,1.2,0.284,7.7,16,0.478,0.475,3.3,4.5,0.748,2,4.1,6.1,6.8,3,0.8,3.1,3.7,19.6,18.9,0.513,0.067,0.259,5.9,12.2,9,26.1,3.8,1.3,13.8,24.1,3.1,2.8,5.8,0.094,2.6,1.5,4,1.9,0
11713,2122,5,Alvin Robertson,1988-89,1988,26,SAS,NBA,SG,65,65,35.2,7.2,14.8,0.483,0.1,0.7,0.2,7,14.1,0.497,0.488,2.8,3.9,0.723,2.4,3.5,5.9,6,3,0.6,3.6,4,17.3,17.2,0.523,0.047,0.263,7.2,11.4,9.2,25.5,4,0.9,17.7,22.2,1.3,3.1,4.4,0.093,1.7,2.1,3.8,3.4,0
11714,2122,6,Alvin Robertson,1989-90,1989,27,MIL,NBA,SG,81,81,32.1,5.9,11.7,0.503,0,0.3,0.154,5.8,11.4,0.513,0.505,2.4,3.3,0.741,2.8,4.1,6.9,5.5,2.6,0.2,2.7,3.5,14.2,18.9,0.542,0.027,0.281,10,14.7,12.3,25.6,3.9,0.4,17,20.6,3.6,3.9,7.5,0.138,2.7,2.9,5.5,3.7,0
11715,2122,7,Alvin Robertson,1990-91,1990,28,MIL,NBA,SG,81,81,32.1,5.4,11.2,0.485,0.3,0.8,0.365,5.1,10.4,0.493,0.497,2.5,3.2,0.757,2.4,3.3,5.7,5.5,3,0.2,2.6,3.4,13.6,18.6,0.538,0.07,0.291,8.6,12.5,10.5,25.4,4.7,0.4,17.2,20.3,3.4,4.3,7.7,0.142,2.9,3.2,6.1,2.3,0
11716,2122,8,Alvin Robertson,1991-92,1991,29,MIL,NBA,SG,82,79,30,4.8,11.2,0.43,0.8,2.6,0.319,4,8.7,0.462,0.466,1.8,2.4,0.763,2.1,2.1,4.3,4.4,2.6,0.4,2.7,3.2,12.3,15,0.5,0.228,0.215,7.8,8.5,8.1,21.7,4.3,0.8,18.1,21,1,2.7,3.6,0.071,1.6,1.7,3.3,5.4,0
11717,2122,9,Alvin Robertson,1992-93,1992,30,TOT,NBA,SG,69,54,29.1,3.6,7.8,0.458,0.6,1.8,0.328,3,6,0.496,0.495,1.2,1.9,0.656,1.6,2.3,3.9,3.8,2.2,0.3,1.9,3.2,9,13.2,0.519,0.226,0.237,5.8,9.4,7.6,18.6,3.9,0.6,18.3,15.6,1,2.4,3.4,0.08,0.2,2.2,2.4,3.4,0
11718,2122,10,Alvin Robertson,1995-96,1995,33,TOR,NBA,SG,77,69,32.2,3.7,7.9,0.47,0.5,2,0.272,3.2,5.9,0.535,0.503,1.4,2.1,0.677,1.4,3,4.4,4.2,2.2,0.5,2.4,3.5,9.3,12.7,0.531,0.249,0.26,5.3,11.2,8.2,19.7,3.5,1.1,21.3,15.3,0.9,1.9,2.8,0.054,-0.3,1,0.8,3.5,0
11719,2123,1,Ryan Robertson,1999-00,1999,23,SAC,NBA,SG,1,0,25,2,6,0.333,0,2,0,2,4,0.5,0.333,1,1,1,0,0,0,0,0,0,0,0,5,2.6,0.388,0.333,0.167,0,0,0,0,0,0,0,10.7,0,0,0,-0.022,-5.3,-3.1,-8.4,2.8,0
11725,2126,1,Cliff Robinson,1979-80,1979,19,NJN,NBA,PF,70,0,23.7,5.6,11.9,0.469,0,0.1,0.25,5.6,11.8,0.47,0.47,2.4,3.5,0.694,2.5,4.7,7.2,1.4,0.9,0.5,2,2.5,13.6,17,0.506,0.005,0.291,10.8,20.7,15.8,9.3,1.7,1.1,12.7,25,1.1,2.5,3.6,0.104,-0.8,-0.5,-1.4,0.9,0
11726,2126,2,Cliff Robinson,1980-81,1980,20,NJN,NBA,PF,63,0,28.9,8.3,17,0.491,0,0,1,8.3,17,0.49,0.491,2.8,3.9,0.718,1.9,5.7,7.6,1.7,0.9,0.8,2.9,3.4,19.5,17.9,0.521,0.001,0.232,7.3,22.9,14.9,9.8,1.5,1.6,13.4,29.5,0.4,2.1,2.5,0.065,-1,-1.1,-2.2,1.7,0
11832,2142,1,Wayne Robinson,1980-81,1980,22,DET,NBA,PF,81,0,19.7,2.9,6.3,0.46,0,0.1,0,2.9,6.2,0.465,0.46,2.2,3,0.729,1.4,2.2,3.6,1.4,0.6,0.3,1.8,2.3,7.9,11.5,0.523,0.012,0.472,8.1,13.7,10.7,10.5,1.4,0.9,19.5,19.4,0.2,1.5,1.7,0.052,-2.3,-0.5,-2.8,0,0
11727,2126,3,Cliff Robinson,1981-82,1981,21,TOT,NBA,PF,68,59,32,7.6,16.8,0.453,0,0.1,0,7.6,16.8,0.455,0.453,3.3,4.6,0.709,2.6,6.4,9,1.8,1.3,1.5,2.2,3.3,18.5,18.3,0.491,0.003,0.274,8.6,23.5,15.8,8.5,1.9,2.7,10.4,26.9,0.7,2.8,3.5,0.077,-1,0.4,-0.6,-0.3,0
11728,2126,4,Cliff Robinson,1982-83,1982,22,CLE,NBA,PF,77,75,33.8,7.6,16,0.477,0,0.1,0,7.6,15.9,0.479,0.477,2.8,3.9,0.708,2.5,8.6,11.1,1.9,0.8,0.8,2.9,3.5,18,17.5,0.509,0.004,0.245,8.1,29.9,18.7,9.3,1.2,1.3,14.1,25.6,1.2,3.2,4.4,0.081,-1.3,0.1,-1.2,-0.2,0
11820,2139,1,Oliver Robinson,1982-83,1982,22,SAS,NBA,SG,35,0,4.2,1,2.8,0.361,0,0.3,0.091,1,2.5,0.395,0.366,0.9,1.3,0.667,0.2,0.3,0.5,0.6,0.1,0.1,0.4,0.5,2.9,14.1,0.432,0.113,0.464,4.6,7.9,6.3,20.5,1.3,0.7,10,35.2,0,0.1,0.1,0.018,-1.8,-4.7,-6.5,0.2,0
11729,2126,5,Cliff Robinson,1983-84,1983,23,CLE,NBA,C,73,70,32.9,7.3,16.2,0.45,0,0,0.5,7.3,16.2,0.45,0.45,3.2,4.6,0.701,2.1,8.2,10.3,2.5,0.7,0.4,2.6,2.7,17.8,16.6,0.488,0.002,0.282,7.1,29.3,17.8,12.3,1,0.8,12.3,26.4,0.2,2.9,3.1,0.062,-1.6,0.1,-1.5,-0.5,0
11730,2126,6,Cliff Robinson,1984-85,1984,24,WSB,NBA,PF,60,37,31.2,7,14.9,0.471,0,0.1,0.333,7,14.9,0.471,0.472,2.6,3.6,0.742,2.4,6.8,9.1,2.5,0.9,0.8,2.7,3.1,16.7,16.4,0.507,0.003,0.238,8.1,24.5,16.1,12,1.3,1.4,14,25.6,-0.3,3.2,2.9,0.075,-1.8,1.1,-0.7,1.9,0
11731,2126,7,Cliff Robinson,1985-86,1985,25,WSB,NBA,SF,78,78,32.9,7.6,16.1,0.474,0,0.1,0.25,7.6,16,0.475,0.475,3.4,4.5,0.762,2.3,6.4,8.7,2.4,1.3,0.6,2.6,2.8,18.7,18.3,0.518,0.003,0.281,7.6,21,14.4,12.1,1.9,1,12.7,26.4,1.5,4.1,5.6,0.104,0,0.7,0.7,0.1,0
11732,2126,8,Cliff Robinson,1986-87,1986,26,PHI,NBA,PF,55,30,28.8,6.1,13.3,0.464,0,0.1,0,6.1,13.2,0.466,0.464,2.5,3.3,0.755,1.6,4,5.6,1.6,1.6,0.5,2.2,2.7,14.8,15.1,0.503,0.005,0.252,6.4,15.6,11.1,9,2.7,1.1,13.2,24.7,0.1,2,2.1,0.064,-1.8,-0.2,-2.1,1.6,0
11733,2126,9,Cliff Robinson,1987-88,1987,27,PHI,NBA,SF,62,51,34,7.8,16.8,0.464,0,0.1,0.222,7.8,16.6,0.466,0.465,3.4,4.7,0.717,1.9,4.7,6.5,2.1,1.3,0.6,2.6,3.1,19,15.7,0.503,0.009,0.281,6.4,16,11.1,10.7,1.9,1.1,12.1,26.7,0.7,1.8,2.6,0.059,-1,-0.7,-1.7,0.6,0
11734,2126,10,Cliff Robinson,1988-89,1988,28,PHI,NBA,SF,14,13,29.7,6.4,13.4,0.481,0,0.1,0,6.4,13.3,0.484,0.481,2.3,3.1,0.727,1.4,4,5.4,2.3,1.2,0.1,2.4,2.6,15.1,14.1,0.514,0.005,0.235,5.1,15.2,10.1,11.5,2,0.3,14.1,24,0,0.3,0.3,0.033,-1.3,-1,-2.3,1.4,0
11736,2127,1,Clifford Robinson,1989-90,1989,23,POR,NBA,PF,82,0,19.1,3.6,9.2,0.397,0.1,0.5,0.273,3.5,8.6,0.405,0.405,1.7,3.1,0.55,1.3,2.4,3.8,0.9,0.6,0.6,1.6,2.8,9.1,9.3,0.433,0.059,0.334,7.5,13.9,10.7,6.5,1.6,2.1,13,24.9,-2,2.4,0.3,0.01,-4.7,0,-4.7,-0.3,0
11754,2128,1,David Robinson,1989-90,1989,24,SAS,NBA,C,82,81,36.6,8.4,15.9,0.531,0,0,0,8.4,15.8,0.532,0.531,7.5,10.2,0.732,3.7,8.3,12,2,1.7,3.9,3.1,3.2,24.3,26.3,0.597,0.002,0.644,11.7,24.8,18.5,8.7,2.2,6.5,13.3,26.6,7.9,7.2,15.1,0.241,2.7,3.8,6.5,-0.5,1
11737,2127,2,Clifford Robinson,1990-91,1990,24,POR,NBA,PF,82,11,23.7,4.5,9.8,0.463,0.1,0.2,0.316,4.5,9.6,0.466,0.467,2.5,3.8,0.653,1.5,2.8,4.3,1.8,1,0.9,1.6,3.2,11.7,14.1,0.507,0.024,0.39,7.1,12.7,10,11,1.9,2.4,12.3,22.6,1.2,3,4.2,0.104,-1.2,1.4,0.1,-0.3,0
11755,2128,2,David Robinson,1990-91,1990,25,SAS,NBA,C,82,81,37.7,9.2,16.7,0.552,0,0.1,0.143,9.2,16.6,0.554,0.552,7.2,9.5,0.762,4.1,8.9,13,2.5,1.5,3.9,3.3,3.2,25.6,27.4,0.615,0.005,0.569,12.6,24.7,19,10.9,2,6.2,13.7,26.6,9.4,7.6,17,0.264,4,4.4,8.4,-1,1
