player,season_start,svc,rf,knn,gbc,avg
Alec Burks,2014,0.03436369429488975,0.0,0.0,0.002605688340503046,0.009242345658848199
Alec Burks,2015,0.049348087374122614,0.0,0.0,0.0032571104256288075,0.013151299449937854
Alec Burks,2016,0.0626533606181109,0.0,0.0,0.003908532510754569,0.016640473282216364
Alec Burks,2017,0.07387304280743741,0.0,0.0,0.004559954595880331,0.019608249350829433
Alec Burks,2018,0.08068122059964769,0.0,0.0,0.005211376681006092,0.021473149320163445
Deonte Burton,2018,0.0148065611319708,0.0,0.0,0.0006514220851257615,0.0038644958042741403
Caron Butler,2009,0.0006867047893979311,0.0,0.0,0.0007848587693880019,0.00036789088969648326
Rasual Butler,2009,0.0007862242146158766,0.0,0.0,0.0006514220851257615,0.0003594115749354095
Caron Butler,2010,0.01180397810670581,0.0,0.0,0.0014362808545137634,0.0033100647403048935
Rasual Butler,2010,0.013852896557065085,0.0,0.0,0.001302844170251523,0.003788935181829152
Caron Butler,2011,0.012686921366843022,0.0,0.0,0.002087702939639525,0.003693656076620637
Jimmy Butler,2011,0.014996888797586611,0.0,0.0,0.0006514220851257615,0.0039120777206780935
Rasual Butler,2011,0.029320387394962392,0.0,0.0,0.0019542662553772845,0.00781866341258492
Caron Butler,2012,0.013568278654408069,0.0,0.0,0.0027391250247652864,0.0040768509197933395
Jimmy Butler,2012,0.015598541389715207,0.0,0.0,0.0018626423032106453,0.0043652959232314634
Caron Butler,2013,0.01553496154843047,0.0,0.0,0.003390547109891048,0.00473137716458038
Jimmy Butler,2013,0.01640166640978701,0.011428571428571429,0.0,0.0032618736512706453,0.0077730278724072715
Rasual Butler,2013,0.04489467012294433,0.0,0.0,0.002605688340503046,0.011875089615861844
Caron Butler,2014,0.02195086689165655,0.0,0.0,0.004041969195016809,0.00649820902166834
Jimmy Butler,2014,0.032370013589151994,0.36000000000000004,0.280436076349478,0.37699789053679933,0.26245099511885733
Rasual Butler,2014,0.05102531874916302,0.0,0.0,0.0032571104256288075,0.013570607293697957
Caron Butler,2015,0.03479991074125857,0.0,0.0,0.0046933912801425705,0.009873325505350286
Jimmy Butler,2015,0.12353761929632896,0.6685714285714286,0.7276982559372414,0.6737639504122694,0.548392813554317
Rasual Butler,2015,0.06600252314454026,0.0,0.0,0.003908532510754569,0.017477763913823708
Jimmy Butler,2016,1.1155308966657862,1.6057142857142859,1.7276982559372414,1.6506860390168874,1.5249073693335502
Jimmy Butler,2017,1.2722780221188634,2.022857142857143,2.053772423646443,2.174275739810513,1.8807958321082405
Jimmy Butler,2018,1.282519275624967,2.062857142857143,2.053772423646443,2.1945621625678875,1.8984277511741101
Dwight Buycks,2013,0.014067583980737586,0.0,0.0,0.0006514220851257615,0.003679751516465837
Dwight Buycks,2014,0.02593388642287206,0.0,0.0,0.001302844170251523,0.006809182648280895
Dwight Buycks,2017,0.04265221288454456,0.0,0.0,0.0019542662553772845,0.011151619784980459
Derrick Byars,2011,0.01361825833477251,0.0,0.0,0.0006514220851257615,0.0035674201049745676
Andrew Bynum,2009,0.0013578345036883187,0.06857142857142857,0.0,0.0018087390237847402,0.017934500524725408
Will Bynum,2009,0.002764387929994845,0.0,0.0,0.0006014078543137094,0.0008414489460771386
Andrew Bynum,2010,0.01950687624988753,0.10285714285714287,0.0,0.0034188258679647273,0.03144571124374878
Will Bynum,2010,0.012789818862001662,0.0,0.0,0.0012528299394394709,0.0035106622003602834
Andrew Bynum,2011,0.02105202111677714,0.20571428571428574,0.0,0.06954116438609059,0.07407686780428836
Will Bynum,2011,0.027925860717394113,0.0,0.0,0.0019042520245652324,0.007457528185489836
Will Bynum,2012,0.03971183505720594,0.0,0.0,0.0025056598788789418,0.010554373734021221
Andrew Bynum,2013,0.03569048002469185,0.20571428571428574,0.0,0.07019258647121636,0.07789933805254848
Will Bynum,2013,0.04725323480748365,0.0,0.0,0.0031070677331926514,0.012590075635169076
Will Bynum,2014,0.05913794911072595,0.0,0.0,0.003758489818318413,0.015724109732261092
Bruno Caboclo,2014,0.015073855946396784,0.0,0.0,0.0006514220851257615,0.003931319507880637
Bruno Caboclo,2015,0.02796614210615271,0.0,0.0,0.001302844170251523,0.007317246569101058
Bruno Caboclo,2016,0.04321933907909785,0.0,0.0,0.0019542662553772845,0.011293401333618783
Bruno Caboclo,2017,0.05733094034334983,0.0,0.0,0.002605688340503046,0.014984157170963219
Bruno Caboclo,2018,0.0697023709792104,0.0,0.0,0.0032571104256288075,0.018239870351209803
Nick Calathes,2013,0.01369488806843435,0.0,0.0,0.0006514220851257615,0.003586577538390028
Nick Calathes,2014,0.027534512802480676,0.0,0.0,0.001302844170251523,0.0072093392431830505
Jose Calderon,2009,0.006111793365809306,0.0,0.0,0.001030855791730944,0.0017856622893850627
Jose Calderon,2010,0.0096685829344848,0.0,0.0,0.002159569622845731,0.0029570381393326326
Jose Calderon,2011,0.022163282425279148,0.0,0.0,0.004157656420438457,0.0065802347114294005
Jose Calderon,2012,0.02435042026631995,0.005714285714285714,0.0,0.006445387774661438,0.009127523438816775
Jose Calderon,2013,0.02454603549855905,0.005714285714285714,0.0,0.007605929182727797,0.00946656259889314
Jose Calderon,2014,0.02750551404434565,0.005714285714285714,0.0,0.008207337037041507,0.010356784198918218
Jose Calderon,2015,0.029518789318455536,0.005714285714285714,0.0,0.008808744891355217,0.011010454981024117
Jose Calderon,2016,0.04565045944120476,0.005714285714285714,0.0,0.009460166976480978,0.015206228032992864
Jose Calderon,2017,0.057629468761874796,0.005714285714285714,0.0,0.01011158906160674,0.018363835884441813
Jose Calderon,2018,0.072779767301744,0.005714285714285714,0.0,0.0107630111467325,0.022314266040690554
Kentavious Caldwell-Pope,2013,0.009024763226834343,0.0,0.0,0.0006514220851257615,0.002419046327990026
Kentavious Caldwell-Pope,2014,0.009403765814275215,0.0,0.0,0.001302844170251523,0.002676652496131684
Kentavious Caldwell-Pope,2015,0.009466619180867402,0.005714285714285714,0.0,0.0023170504986173516,0.004374488848442617
Kentavious Caldwell-Pope,2016,0.009490032212902358,0.005714285714285714,0.0,0.002968472583743113,0.004543197627732796
Kentavious Caldwell-Pope,2017,0.00950058379092293,0.005714285714285714,0.0,0.003982678912108942,0.004799387104329396
Kentavious Caldwell-Pope,2018,0.011067358404433486,0.005714285714285714,0.0,0.004634100997234703,0.005353936278988476
Marcus Camby,2009,0.0027290249969944727,0.017142857142857144,0.0,0.0028880511220103727,0.0056899833154654975
Marcus Camby,2010,0.013107316358198846,0.03428571428571429,0.0,0.003755899866330006,0.012787232627560785
Marcus Camby,2011,0.024898339645385084,0.045714285714285714,0.0,0.004407321951455767,0.018754986827781643
Marcus Camby,2012,0.040401785008038205,0.045714285714285714,0.0,0.005058744036581528,0.022793703689726365
Isaiah Canaan,2013,0.013479309940616026,0.0,0.0,0.0006514220851257615,0.003532683006435447
Isaiah Canaan,2014,0.020850913525894424,0.0,0.0,0.001302844170251523,0.0055384394240364865
Isaiah Canaan,2015,0.02296687481284265,0.0,0.0,0.0019542662553772845,0.006230285267054983
Isaiah Canaan,2016,0.038442948882463926,0.0,0.0,0.002605688340503046,0.010262159305741744
Isaiah Canaan,2017,0.05242770734527951,0.0,0.0,0.003207096194816755,0.013908700885024067
Isaiah Canaan,2018,0.06853498217653384,0.0,0.0,0.0038585182799425167,0.01809837511411909
Clint Capela,2014,0.01439831585310199,0.0,0.0,0.0006514220851257615,0.003762434484556938
Clint Capela,2015,0.020732581873496192,0.0,0.0,0.001302844170251523,0.0055088565109369285
Clint Capela,2016,0.034273202492133635,0.0,0.0,0.0024144236119162206,0.009171906526012463
Clint Capela,2017,0.08779232734808184,0.13714285714285715,0.0,0.0893672871148227,0.07857561790144042
Clint Capela,2018,0.11140532887981006,0.5542857142857143,0.0,0.21072497442854632,0.21910400439851768
Derrick Caracter,2010,0.015168845350849995,0.0,0.0,0.0006514220851257615,0.0039550668589939395
Brian Cardinal,2009,0.013866343695357282,0.0,0.0,0.0006514220851257615,0.0036294414451207607
Brian Cardinal,2010,0.029294546076074228,0.0,0.0,0.001302844170251523,0.007649347561581438
Brian Cardinal,2011,0.04517537112653422,0.0,0.0,0.0019542662553772845,0.011782409345477876
Rodney Carney,2009,0.014002898063358195,0.0,0.0,0.0006514220851257615,0.003663580037120989
Rodney Carney,2010,0.028949179302508538,0.0,0.0,0.001302844170251523,0.007563005868190015
DeMarre Carroll,2009,0.013102869910961873,0.0,0.0,0.0006514220851257615,0.0034385729990219086
Matt Carroll,2009,0.01415840763091667,0.0,0.0,0.0006514220851257615,0.0037024574290106076
DeMarre Carroll,2010,0.02650299203804208,0.0,0.0,0.001302844170251523,0.006951459052073401
Matt Carroll,2010,0.02836604995018638,0.0,0.0,0.001302844170251523,0.007417223530109476
DeMarre Carroll,2011,0.04030005075804339,0.0,0.0,0.0019542662553772845,0.01056357925335517
Matt Carroll,2011,0.04424570424521439,0.0,0.0,0.0019542662553772845,0.01154999262514792
DeMarre Carroll,2012,0.05188226713183435,0.0,0.0,0.002605688340503046,0.013621988868084352
Matt Carroll,2012,0.05828656460208833,0.0,0.0,0.002605688340503046,0.015223063235647847
DeMarre Carroll,2013,0.051917926946719976,0.0,0.0,0.0036198946688688746,0.013884455403897216
DeMarre Carroll,2014,0.051960663254488726,0.0,0.0,0.004725023010070782,0.014171421566139882
DeMarre Carroll,2015,0.06734866526443498,0.0,0.0,0.005376445095196544,0.018181277589907882
DeMarre Carroll,2016,0.06841175998058069,0.0,0.0,0.006027867180322305,0.018609906790225752
DeMarre Carroll,2017,0.0685033062015714,0.0,0.0,0.006679289265448066,0.018795648866754867
DeMarre Carroll,2018,0.07084237505597103,0.0,0.0,0.007330711350573827,0.019543271601636217
Anthony Carter,2009,0.013052635682935394,0.0,0.0,0.0006514220851257615,0.0034260144420152887
Vince Carter,2009,0.00016378580086557596,0.0,0.0,0.001307516717270884,0.000367825629534115
Anthony Carter,2010,0.02968540901578269,0.0,0.0,0.001302844170251523,0.007747063296508554
Vince Carter,2010,0.00046505448886842367,0.0,0.0,0.0019589388023966456,0.0006059983228162674
Anthony Carter,2011,0.044270432443392724,0.0,0.0,0.0019542662553772845,0.011556174674692502
Vince Carter,2011,0.0033058874614534193,0.0,0.0,0.002610360887522407,0.0014790620872439566
Vince Carter,2012,0.003733542331790674,0.0,0.0,0.0037219403291871046,0.0018638706652444447
Vince Carter,2013,0.004778552324239687,0.0,0.0,0.004373362414312866,0.0022879786846381383
Vince Carter,2014,0.017048825092691747,0.0,0.0,0.005024784499438627,0.005518402398032593
Vince Carter,2015,0.027921015833003476,0.0,0.0,0.005676206584564388,0.008399305604391966
Vince Carter,2016,0.030218017240005668,0.0,0.0,0.006327628669690149,0.009136411477423955
Vince Carter,2017,0.039836724231514374,0.0,0.0,0.00697905075481591,0.011703943746582571
Jevon Carter,2018,0.015466751279890207,0.0,0.0,0.0006514220851257615,0.004029543341253992
Vince Carter,2018,0.05007894163479924,0.0,0.0,0.007630472839941671,0.014427353618685228
Wendell Carter,2018,0.0034919388120550035,0.0,0.0,0.0006514220851257615,0.0010358402242951913
Michael Carter-Williams,2013,0.0003130033169418674,0.017142857142857144,0.0,0.002549408991654034,0.005001317362863261
Michael Carter-Williams,2014,0.000548988994754087,0.017142857142857144,0.0,0.004297834843066985,0.005497420245169553
Michael Carter-Williams,2015,0.000906014209596847,0.017142857142857144,0.0,0.004899242697380694,0.005737028512458671
Michael Carter-Williams,2016,0.011196825124448447,0.017142857142857144,0.0,0.005550664782506456,0.008472586762453011
Michael Carter-Williams,2017,0.02180866672272317,0.017142857142857144,0.0,0.006202086867632217,0.011288402683303132
Michael Carter-Williams,2018,0.036934356818867795,0.017142857142857144,0.0,0.006853508952757978,0.015232680728620728
Alex Caruso,2017,0.015673548092498664,0.0,0.0,0.0006514220851257615,0.004081242544406107
Alex Caruso,2018,0.029734714255854843,0.0,0.0,0.001302844170251523,0.007759389606526591
Omri Casspi,2009,0.0008663516165420562,0.0,0.0,0.0006514220851257615,0.0003794434254169544
Omri Casspi,2010,0.0037477233830061673,0.0,0.0,0.001302844170251523,0.0012626418883144226
Omri Casspi,2011,0.01241564641054672,0.0,0.0,0.0019542662553772845,0.003592478166481001
Omri Casspi,2012,0.027470162835595537,0.0,0.0,0.002605688340503046,0.007518962794024645
Omri Casspi,2013,0.038092251410660326,0.0,0.0,0.0032571104256288075,0.010337340459072282
Omri Casspi,2014,0.045353835430200266,0.0,0.0,0.003908532510754569,0.012315591985238709
Omri Casspi,2015,0.04622011781570258,0.0,0.0,0.004559954595880331,0.012695018102895729
Omri Casspi,2016,0.060616554106033796,0.0,0.0,0.005211376681006092,0.016456982696759975
Omri Casspi,2017,0.07494981400359657,0.0,0.0,0.005862798766131853,0.02020315319243211
Omri Casspi,2018,0.08963366256854893,0.0,0.0,0.006514220851257614,0.024036970854951642
Willie Cauley-Stein,2015,0.007044891099504356,0.0,0.0,0.0006514220851257615,0.0019240782961575296
Willie Cauley-Stein,2016,0.01623992559816735,0.0,0.0,0.001302844170251523,0.004385692442104718
Willie Cauley-Stein,2017,0.01648965999561234,0.0,0.0,0.0019542662553772845,0.004610981562747405
Willie Cauley-Stein,2018,0.016693743067670113,0.005714285714285714,0.0,0.0031654864734621683,0.0063933788138544985
Troy Caupain,2018,0.013431303914131073,0.0,0.0,0.0006514220851257615,0.0035206814998142086
Tyler Cavanaugh,2017,0.01439529033810983,0.0,0.0,0.0006514220851257615,0.0037616781058088977
Tyler Cavanaugh,2018,0.02960728016705893,0.0,0.0,0.001302844170251523,0.007727531084327614
Mario Chalmers,2009,0.0048236963218591935,0.0,0.0,0.0006014078543137094,0.0013562760440432257
Mario Chalmers,2010,0.011593218327069738,0.0,0.0,0.0012528299394394709,0.003211512066627302
Mario Chalmers,2011,0.013003303592752615,0.0,0.0,0.0018542377937531803,0.0037143853466264486
Mario Chalmers,2012,0.013319085526727904,0.0,0.0,0.0028260005735963566,0.004036271525081065
Mario Chalmers,2013,0.013520507726646843,0.0,0.0,0.0034274084279100657,0.0042369790386392265
Mario Chalmers,2014,0.013845438287647454,0.0,0.0,0.004028816282223775,0.0044685636424678064
Mario Chalmers,2015,0.020320005555190236,0.0,0.0,0.004630224136537484,0.0062375574229319285
Mario Chalmers,2017,0.02972672508793569,0.0,0.0,0.005281646221663246,0.008752092827399732
Tyson Chandler,2009,0.008789259064155307,0.0,0.0,0.0006514220851257615,0.002360170287320267
Wilson Chandler,2009,0.0008016278801751016,0.0,0.0,0.0006514220851257615,0.0003632624913252158
Tyson Chandler,2010,0.009896363513616268,0.017142857142857144,0.0,0.004960317985552938,0.007999884660506587
Wilson Chandler,2010,0.0009038706884561522,0.0,0.0,0.001302844170251523,0.0005516787146769189
Tyson Chandler,2011,0.010571428559828006,0.04,0.0,0.009269213885980116,0.014960160611452031
Wilson Chandler,2011,0.012207632143151435,0.0,0.0,0.0019542662553772845,0.00354047459963218
Tyson Chandler,2012,0.011550872517605577,0.12,0.0,0.02001157661368311,0.03789061228282217
Wilson Chandler,2012,0.01460396939199678,0.0,0.0,0.002605688340503046,0.004302414433124957
Tyson Chandler,2013,0.01633505306786088,0.13142857142857142,0.0,0.020821014496077418,0.04214615974812743
Wilson Chandler,2013,0.015018495823124497,0.0,0.0,0.0032571104256288075,0.0045689015621883265
Tyson Chandler,2014,0.02744683017285795,0.32,0.0,0.09433431798998537,0.11044528704071083
Wilson Chandler,2014,0.01505262109463961,0.0,0.0,0.003908532510754569,0.004740288401348545
Tyson Chandler,2015,0.032983020089023325,0.32,0.0,0.09498574007511114,0.11199219004103361
Tyson Chandler,2016,0.12706169912740592,0.33142857142857146,0.0,0.09704400236299203,0.13888356822974235
Wilson Chandler,2016,0.01610893304330446,0.0,0.0,0.004559954595880331,0.005167221909796197
Tyson Chandler,2017,0.15385171508369633,0.33142857142857146,0.0,0.09779791690332164,0.14576955085389737
Wilson Chandler,2017,0.016199103293896254,0.0,0.0,0.005211376681006092,0.0053526199937255865
Tyson Chandler,2018,0.16889824820520824,0.33142857142857146,0.0,0.0984493389884474,0.14969403965555678
Wilson Chandler,2018,0.020385959412710753,0.0,0.0,0.005862798766131853,0.006562189544710651
Joe Chealey,2018,0.014413221341498524,0.0,0.0,0.0006514220851257615,0.0037661608566560713
Will Cherry,2014,0.012283455043125103,0.0,0.0,0.0006514220851257615,0.003233719282062716
Josh Childress,2010,0.010905193227039773,0.0,0.0,0.0006514220851257615,0.0028891538280413835
Josh Childress,2011,0.026446773618173353,0.0,0.0,0.001302844170251523,0.0069374044471062195
Josh Childress,2012,0.04006107902351856,0.0,0.0,0.0019542662553772845,0.010503836319723962
Josh Childress,2013,0.052440567339083186,0.0,0.0,0.002605688340503046,0.013761563919896557
Chris Chiozza,2018,0.013020863208163359,0.0,0.0,0.0006514220851257615,0.00341807132332228
Marquese Chriss,2016,0.005440362684497998,0.0,0.0,0.0006514220851257615,0.00152294619240594
Marquese Chriss,2017,0.014866622119801366,0.0,0.0,0.001302844170251523,0.004042366572513222
Marquese Chriss,2018,0.03080761926492994,0.0,0.0,0.0019542662553772845,0.008190471380076806
Dionte Christmas,2013,0.014321781009303427,0.0,0.0,0.0006514220851257615,0.003743300773607297
Rakeem Christmas,2015,0.015275363103890442,0.0,0.0,0.0006514220851257615,0.003981696297254051
Rakeem Christmas,2016,0.029832754475788724,0.0,0.0,0.001302844170251523,0.007783899661510062
Semaj Christon,2016,0.014783702742978178,0.0,0.0,0.0006514220851257615,0.003858781207025985
Patrick Christopher,2014,0.01242923015763022,0.0,0.0,0.0006514220851257615,0.0032701630606889955
Earl Clark,2009,0.016167412862954637,0.0,0.0,0.0006514220851257615,0.0042047087370201
Earl Clark,2010,0.03142893173385831,0.0,0.0,0.001302844170251523,0.008182943976027458
Earl Clark,2011,0.04737945200866667,0.0,0.0,0.0019542662553772845,0.01233342956601099
Earl Clark,2012,0.05225519093116293,0.0,0.0,0.002605688340503046,0.013715219817916497
Earl Clark,2013,0.06710236560496138,0.0,0.0,0.0032571104256288075,0.017589869007647554
Ian Clark,2013,0.014741535888952653,0.0,0.0,0.0006514220851257615,0.0038482394935196035
Earl Clark,2014,0.08127294977502218,0.0,0.0,0.003908532510754569,0.021295370571444195
Ian Clark,2014,0.029066943895130662,0.0,0.0,0.001302844170251523,0.007592447016345545
Ian Clark,2015,0.04418502015314018,0.0,0.0,0.0019542662553772845,0.011534821602129364
Ian Clark,2016,0.05789986174196993,0.0,0.0,0.002605688340503046,0.015126387520618241
Ian Clark,2017,0.06703820932412488,0.0,0.0,0.0032571104256288075,0.017573829937438418
Gary Clark,2018,0.014696344739756591,0.0,0.0,0.0006514220851257615,0.003836941706220588
Ian Clark,2018,0.07816519418704095,0.0,0.0,0.003908532510754569,0.020518431674448872
Coty Clarke,2015,0.013601860395279728,0.0,0.0,0.0006514220851257615,0.003563320620101372
Jordan Clarkson,2014,0.002481717620244264,0.0,0.0,0.0006014078543137094,0.0007707813686394934
Jordan Clarkson,2015,0.0025756852592339636,0.0,0.0,0.0012528299394394709,0.0009571287996683587
Jordan Clarkson,2016,0.003179936555497054,0.0,0.0,0.0019042520245652324,0.0012710471450155716
Jordan Clarkson,2017,0.008826728033528193,0.0,0.0,0.002555674109690994,0.0028456005358047966
Jordan Clarkson,2018,0.011659883824720245,0.005714285714285714,0.0,0.0032070961948167556,0.005145316433455678
Gian Clavell,2017,0.011584969222107463,0.0,0.0,0.0006514220851257615,0.003059097826808306
Victor Claver,2012,0.012263790520629578,0.0,0.0,0.0006514220851257615,0.0032288031514388347
Victor Claver,2013,0.0258752540429955,0.0,0.0,0.001302844170251523,0.0067945245533117555
Victor Claver,2014,0.03841289813182465,0.0,0.0,0.0019542662553772845,0.010091791096800484
Antonius Cleveland,2017,0.014445658402320148,0.0,0.0,0.0006514220851257615,0.003774270121861477
Norris Cole,2011,0.011213990503454119,0.0,0.0,0.0006514220851257615,0.00296635314714497
Norris Cole,2012,0.02273149991795619,0.0,0.0,0.001302844170251523,0.006008586022051928
Norris Cole,2013,0.03039505921627126,0.0,0.0,0.0019542662553772845,0.008087331367912136
Norris Cole,2014,0.034731756883520246,0.0,0.0,0.002555674109690994,0.009321857748302811
Norris Cole,2015,0.036564588687002554,0.0,0.0,0.0031570819640047033,0.009930417662751816
Norris Cole,2016,0.04860405963526887,0.0,0.0,0.0038085040491304648,0.013103140921099836
Jarron Collins,2009,0.014722480615414332,0.0,0.0,0.0006514220851257615,0.0038434756751350233
Jason Collins,2009,0.01596934151392528,0.0,0.0,0.0006514220851257615,0.00415519089976276
Mardy Collins,2009,0.016085860801698097,0.0,0.0,0.0006514220851257615,0.004184320721705965
Jarron Collins,2010,0.029969714394048715,0.0,0.0,0.001302844170251523,0.00781813964107506
Jason Collins,2010,0.032958692278693635,0.0,0.0,0.001302844170251523,0.008565384112236289
Sherron Collins,2010,0.017454912797388936,0.0,0.0,0.0006514220851257615,0.004526583720628675
Jason Collins,2011,0.048259932205452945,0.0,0.0,0.0019542662553772845,0.012553549615207556
Jason Collins,2012,0.06387222226441333,0.0,0.0,0.002605688340503046,0.016619477651229092
Jason Collins,2013,0.07844887596338337,0.0,0.0,0.0032571104256288075,0.02042649659725304
John Collins,2017,0.0009273441934085694,0.0,0.0,0.0010142063283658286,0.0004853876304435995
Zach Collins,2017,0.013259976341080273,0.0,0.0,0.0006514220851257615,0.0034778496065515085
John Collins,2018,0.29426346555506677,0.16,0.349686671465785,0.07071930783820989,0.21866736121476543
Zach Collins,2018,0.022203104917131435,0.0,0.0,0.001302844170251523,0.005876487271845738
Kyle Collinsworth,2017,0.015071222947515317,0.0,0.0,0.0006514220851257615,0.003930661258160269
Darren Collison,2009,0.0008892870533778978,0.0,0.0,0.001030855791730944,0.0004800357112772105
Nick Collison,2009,0.004418951484992011,0.0,0.0,0.0006514220851257615,0.001267593392529443
Darren Collison,2010,0.000975664140287771,0.0,0.0,0.0016322636460446534,0.0006519819465831061
Nick Collison,2010,0.012199305322975904,0.0,0.0,0.001302844170251523,0.0033755373733068564
Darren Collison,2011,0.0015769042781782975,0.0,0.0,0.002233671500358363,0.0009526439446341651
Nick Collison,2011,0.02271952365235731,0.0,0.0,0.0019542662553772845,0.006168447476933648
Darren Collison,2012,0.0017581527850309068,0.0,0.0,0.0032987367679199187,0.0012642223882377065
Nick Collison,2012,0.030152396982793664,0.0,0.0,0.003065845697041982,0.00830456066995891
Darren Collison,2013,0.002177050309343197,0.0,0.0,0.0043638020354814745,0.001635213086206168
Nick Collison,2013,0.04276642913957853,0.0,0.0,0.0037172677821677436,0.011620924230436567
Darren Collison,2014,0.004479723511191566,0.005714285714285714,0.1708239776009171,0.0052978947082558785,0.04657897038366257
Nick Collison,2014,0.05592540913705132,0.0,0.0,0.004368689867293505,0.015073524751086203
Darren Collison,2015,0.004627430765677388,0.005714285714285714,0.1708239776009171,0.006362959975817434,0.046882163514174416
Nick Collison,2015,0.07187506408050606,0.0,0.0,0.005020111952419266,0.01922379400823133
Darren Collison,2016,0.005458435182374192,0.005714285714285714,0.1708239776009171,0.0069643678301311435,0.047240266581927044
Nick Collison,2016,0.08613501986235673,0.0,0.0,0.005671534037545027,0.022951638474975437
Darren Collison,2017,0.007301836884991167,0.017142857142857144,0.1708239776009171,0.008217181637943395,0.05087146331667721
Nick Collison,2017,0.10022871766921392,0.0,0.0,0.006322956122670788,0.026637918447971174
Darren Collison,2018,0.0074967555076231535,0.03428571428571429,0.1708239776009171,0.009861398994277792,0.05561696159713309
Nando De Colo,2012,0.012515775374166031,0.0,0.0,0.0006514220851257615,0.003291799364822948
Nando De Colo,2013,0.02797312699257242,0.0,0.0,0.001302844170251523,0.007318992790705985
Bonzie Colson,2018,0.014525198082464077,0.0,0.0,0.0006514220851257615,0.0037941550418974595
Mike Conley,2009,7.657205509683894e-05,0.0,0.0,0.0006014078543137094,0.0001694949773526371
Mike Conley,2010,0.0001130058867700081,0.017142857142857144,0.0,0.002245625210648107,0.004875372060068816
Mike Conley,2011,0.0005667864569138789,0.06285714285714286,0.0,0.0038898425669825045,0.01682844297025981
Mike Conley,2012,0.0007698048537314394,0.2342857142857143,0.19028852215733022,0.030423711365580516,0.11394193816558912
Mike Conley,2013,0.0031260839045917153,0.2742857142857143,0.19028852215733022,0.04008853740246533,0.12694721443752538
Mike Conley,2014,0.0041425225823240215,0.2742857142857143,0.19028852215733022,0.041147421230470486,0.12746604506395975
Mike Conley,2015,0.004934492406402283,0.2742857142857143,0.19028852215733022,0.04280123136721391,0.12807749005416516
Mike Conley,2016,0.478403904539423,0.5257142857142858,0.3767809191117444,0.22673990161561403,0.40190975274526675
Mike Conley,2017,0.4949363751028118,0.5371428571428573,0.3767809191117444,0.22824746813493418,0.4092769048730869
Mike Conley,2018,0.9069397209114244,0.8800000000000001,0.6581353568310787,0.6776938111156687,0.7806922222145429
Pat Connaughton,2015,0.014989575173744824,0.0,0.0,0.0006514220851257615,0.003910249314717646
Pat Connaughton,2016,0.028989543632340263,0.0,0.0,0.001302844170251523,0.007573096950647946
Pat Connaughton,2017,0.041045020946914965,0.0,0.0,0.0019542662553772845,0.01074982180057306
Pat Connaughton,2018,0.049022117291598145,0.0,0.0,0.002605688340503046,0.012906951408025297
Will Conroy,2009,0.01214312636903951,0.0,0.0,0.0006514220851257615,0.0031986371135413177
Will Conroy,2012,0.024432519825573804,0.0,0.0,0.001302844170251523,0.006433840998956332
Brian Cook,2009,0.01654805836024266,0.0,0.0,0.0006514220851257615,0.004299870111342106
Daequan Cook,2009,0.014701358051368843,0.0,0.0,0.0006514220851257615,0.003838195034123651
Brian Cook,2010,0.03215329832526114,0.0,0.0,0.001302844170251523,0.008364035623878167
Daequan Cook,2010,0.030897153617193016,0.0,0.0,0.001302844170251523,0.008049999446861134
Brian Cook,2011,0.04643194501362115,0.0,0.0,0.0019542662553772845,0.012096552817249608
Daequan Cook,2011,0.04173245652680876,0.0,0.0,0.0019542662553772845,0.010921680695546509
Daequan Cook,2012,0.05761014483289688,0.0,0.0,0.002605688340503046,0.01505395829334998
Quinn Cook,2016,0.014082128230141749,0.0,0.0,0.0006514220851257615,0.0036833875788168774
Quinn Cook,2017,0.027440834525619365,0.0,0.0,0.001302844170251523,0.007185919673967723
Quinn Cook,2018,0.04082494199372081,0.0,0.0,0.0019542662553772845,0.010694802062274524
Charles Cooke,2017,0.01620067900258282,0.0,0.0,0.0006514220851257615,0.004213025271927145
Jack Cooley,2014,0.015381139738731944,0.0,0.0,0.0006514220851257615,0.004008140455964426
Jack Cooley,2017,0.02955801539272877,0.0,0.0,0.001302844170251523,0.007715214890745073
Chris Copeland,2012,0.012237417619086827,0.0,0.0,0.0006514220851257615,0.003222209926053147
Chris Copeland,2013,0.026778252590117665,0.0,0.0,0.001302844170251523,0.007020274190092298
Chris Copeland,2014,0.03675337920113124,0.0,0.0,0.0019542662553772845,0.009676911364127131
Chris Copeland,2015,0.051314078563936986,0.0,0.0,0.002605688340503046,0.013479941726110008
Matt Costello,2017,0.011352378878374847,0.0,0.0,0.0006514220851257615,0.003000950240875152
Bryce Cotton,2014,0.01366366968039394,0.0,0.0,0.0006514220851257615,0.0035787729413799254
Bryce Cotton,2015,0.027343482361636997,0.0,0.0,0.001302844170251523,0.00716158163297213
Marcus Cousin,2010,0.012312982620519325,0.0,0.0,0.0006514220851257615,0.0032411011764112716
DeMarcus Cousins,2010,0.000771759325427513,0.0,0.0,0.0006514220851257615,0.0003557953526383186
DeMarcus Cousins,2011,0.06786540195844316,0.05714285714285714,0.0,0.08803484045778048,0.05326077488977019
DeMarcus Cousins,2012,0.07263987399217281,0.05714285714285714,0.0,0.08931572170464766,0.0547746132099194
DeMarcus Cousins,2013,0.7303005149952739,0.49714285714285716,0.2160191282849609,0.5743046184815314,0.5044417797261558
